it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	l_51	l_52	l_53	l_54	l_55	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	m_51	m_52	m_53	m_54	m_55	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	r_51	r_52	r_53	r_54	r_55	
0	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.40956919201319408	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.35946019541089624	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839	0.050108996602297839
1000	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.15315283853153391	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.14193642392627978	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132	0.011216414605254132
2000	0.13412837821559562	0.13412837821559562	0.13412837821559562	0.13412837821559562	0.13412837821559562	0.13412837821559562	0.13412837821559562	0.13412837821559562	0.13412837821559562	0.13412837821559562	0.13412837821559562	0.13412837821559562	0.13412837821559562	0.13412837821559562	0.13412837821559562	0.13412837821559562	0.13412837821559562	0.13412837821559562	0.13412837821559562	0.13412837821559562	0.13412837821559562	0.13412837821559562	0.13412837821559562	0.13412837821559562	0.13412837821559562	0.13412837821559562	0.13412837821559562	0.13412837821559562	0.13412837821559562	0.13412837821559562	0.13412837821559562	0.29631324693664329	0.29631324693664329	0.29631324693664329	0.29631324693664329	0.29631324693664329	0.29631324693664329	0.29631324693664329	0.29631324693664329	0.29631324693664329	0.29631324693664329	0.29631324693664329	0.29631324693664329	0.29631324693664329	0.29631324693664329	0.29631324693664329	0.29631324693664329	0.29631324693664329	0.29631324693664329	0.29631324693664329	0.29631324693664329	0.29631324693664329	0.29631324693664329	0.29631324693664329	0.29631324693664329	0.29631324693664329	0.3554629130770452	0.3554629130770452	0.3554629130770452	0.3554629130770452	0.3554629130770452	0.3554629130770452	0.3554629130770452	0.1018387224517092	0.1018387224517092	0.1018387224517092	0.1018387224517092	0.1018387224517092	0.1018387224517092	0.1018387224517092	0.1018387224517092	0.1018387224517092	0.1018387224517092	0.1018387224517092	0.1018387224517092	0.1018387224517092	0.1018387224517092	0.1018387224517092	0.1018387224517092	0.1018387224517092	0.1018387224517092	0.1018387224517092	0.1018387224517092	0.1018387224517092	0.1018387224517092	0.1018387224517092	0.1018387224517092	0.1018387224517092	0.1018387224517092	0.13210452816289503	0.13210452816289503	0.13210452816289503	0.13210452816289503	0.13210452816289503	0.13210452816289503	0.13210452816289503	0.13210452816289503	0.13210452816289503	0.13210452816289503	0.13210452816289503	0.13210452816289503	0.13210452816289503	0.13210452816289503	0.13210452816289503	0.13210452816289503	0.13210452816289503	0.13210452816289503	0.13210452816289503	0.13210452816289503	0.13210452816289503	0.13210452816289503	0.13210452816289503	-0.22133453486144958	-0.22133453486144958	-0.22133453486144958	-0.22133453486144958	-0.22133453486144958	-0.22133453486144958	-0.22133453486144958	0.032289655763886413	0.032289655763886413	0.032289655763886413	0.032289655763886413	0.032289655763886413	0.032289655763886413	0.032289655763886413	0.032289655763886413	0.032289655763886413	0.032289655763886413	0.032289655763886413	0.032289655763886413	0.032289655763886413	0.032289655763886413	0.032289655763886413	0.032289655763886413	0.032289655763886413	0.032289655763886413	0.032289655763886413	0.032289655763886413	0.032289655763886413	0.032289655763886413	0.032289655763886413	0.032289655763886413	0.19447452448493407	0.19447452448493407	0.16420871877374826	0.16420871877374826	0.16420871877374826	0.16420871877374826	0.16420871877374826	0.16420871877374826	0.16420871877374826	0.16420871877374826	0.16420871877374826	0.16420871877374826	0.16420871877374826	0.16420871877374826	0.16420871877374826	0.16420871877374826	0.16420871877374826	0.16420871877374826	0.16420871877374826	0.16420871877374826	0.16420871877374826	0.16420871877374826	0.16420871877374826	0.16420871877374826	0.16420871877374826
3000	0.13942861514963656	0.13942861514963656	0.13942861514963656	0.13942861514963656	0.13942861514963656	0.13942861514963656	0.13942861514963656	0.13942861514963656	0.13942861514963656	0.13942861514963656	0.13942861514963656	0.13942861514963656	0.13942861514963656	0.13942861514963656	0.13942861514963656	0.13942861514963656	0.13942861514963656	0.13942861514963656	0.13942861514963656	0.13942861514963656	0.13942861514963656	0.13942861514963656	0.13942861514963656	0.13942861514963656	0.13942861514963656	0.13942861514963656	0.13942861514963656	0.13942861514963656	0.13942861514963656	0.13942861514963656	0.13942861514963656	0.13942861514963656	0.37355738744938832	0.37355738744938832	0.37355738744938832	0.37355738744938832	0.37355738744938832	0.37355738744938832	0.37355738744938832	0.37355738744938832	0.37355738744938832	0.37355738744938832	0.37355738744938832	0.37355738744938832	0.37355738744938832	0.37355738744938832	0.37355738744938832	0.37355738744938832	0.37355738744938832	0.37355738744938832	0.37355738744938832	0.37355738744938832	0.37355738744938832	0.37355738744938832	0.37355738744938832	0.37355738744938832	0.46036262068661959	0.46036262068661959	0.46036262068661959	0.46036262068661959	0.46036262068661959	0.086434591148406431	0.086434591148406431	0.086434591148406431	0.086434591148406431	0.086434591148406431	0.086434591148406431	0.086434591148406431	0.086434591148406431	0.086434591148406431	0.086434591148406431	0.086434591148406431	0.086434591148406431	0.086434591148406431	0.086434591148406431	0.086434591148406431	0.086434591148406431	0.086434591148406431	0.086434591148406431	0.086434591148406431	0.086434591148406431	0.086434591148406431	0.086434591148406431	0.086434591148406431	0.086434591148406431	0.086434591148406431	0.086434591148406431	0.086434591148406431	0.086434591148406431	0.10441808552518902	0.10441808552518902	0.10441808552518902	0.10441808552518902	0.10441808552518902	0.10441808552518902	0.10441808552518902	0.10441808552518902	0.10441808552518902	0.10441808552518902	0.10441808552518902	0.10441808552518902	0.10441808552518902	0.10441808552518902	0.10441808552518902	0.10441808552518902	0.10441808552518902	0.10441808552518902	0.10441808552518902	0.10441808552518902	0.10441808552518902	0.10441808552518902	0.10441808552518902	-0.32093400553698304	-0.32093400553698304	-0.32093400553698304	-0.32093400553698304	-0.32093400553698304	0.052994024001230128	0.052994024001230128	0.052994024001230128	0.052994024001230128	0.052994024001230128	0.052994024001230128	0.052994024001230128	0.052994024001230128	0.052994024001230128	0.052994024001230128	0.052994024001230128	0.052994024001230128	0.052994024001230128	0.052994024001230128	0.052994024001230128	0.052994024001230128	0.052994024001230128	0.052994024001230128	0.052994024001230128	0.052994024001230128	0.052994024001230128	0.052994024001230128	0.052994024001230128	0.052994024001230128	0.052994024001230128	0.052994024001230128	0.052994024001230128	0.28712279630098192	0.26913930192419933	0.26913930192419933	0.26913930192419933	0.26913930192419933	0.26913930192419933	0.26913930192419933	0.26913930192419933	0.26913930192419933	0.26913930192419933	0.26913930192419933	0.26913930192419933	0.26913930192419933	0.26913930192419933	0.26913930192419933	0.26913930192419933	0.26913930192419933	0.26913930192419933	0.26913930192419933	0.26913930192419933	0.26913930192419933	0.26913930192419933	0.26913930192419933	0.26913930192419933
4000	0.15496422415709896	0.15496422415709896	0.15496422415709896	0.15496422415709896	0.15496422415709896	0.15496422415709896	0.15496422415709896	0.15496422415709896	0.15496422415709896	0.15496422415709896	0.15496422415709896	0.15496422415709896	0.15496422415709896	0.15496422415709896	0.15496422415709896	0.15496422415709896	0.15496422415709896	0.15496422415709896	0.15496422415709896	0.15496422415709896	0.15496422415709896	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.19196314105212003	0.41923810954911833	0.41923810954911833	0.41923810954911833	0.41923810954911833	0.41923810954911833	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	0.10795031048175836	-0.26427388539201935	-0.26427388539201935	-0.26427388539201935	-0.26427388539201935	-0.26427388539201935	0.047013913675340593	0.047013913675340593	0.047013913675340593	0.047013913675340593	0.047013913675340593	0.047013913675340593	0.047013913675340593	0.047013913675340593	0.047013913675340593	0.047013913675340593	0.047013913675340593	0.047013913675340593	0.047013913675340593	0.047013913675340593	0.047013913675340593	0.047013913675340593	0.084012830570361671	0.084012830570361671	0.084012830570361671	0.084012830570361671	0.084012830570361671	0.084012830570361671	0.084012830570361671	0.084012830570361671	0.084012830570361671	0.084012830570361671	0.084012830570361671	0.084012830570361671	0.084012830570361671	0.084012830570361671	0.084012830570361671	0.084012830570361671	0.084012830570361671	0.084012830570361671	0.084012830570361671	0.084012830570361671	0.084012830570361671	0.084012830570361671	0.084012830570361671	0.084012830570361671	0.084012830570361671	0.084012830570361671	0.084012830570361671	0.084012830570361671	0.084012830570361671	0.084012830570361671	0.084012830570361671	0.084012830570361671	0.084012830570361671	0.084012830570361671	0.084012830570361671
5000	0.29052504781545013	0.29052504781545013	0.29052504781545013	0.29052504781545013	0.29052504781545013	0.29052504781545013	0.078570215088933734	0.078570215088933734	0.078570215088933734	0.078570215088933734	0.078570215088933734	0.078570215088933734	0.078570215088933734	0.14864103815337038	0.14864103815337038	0.14864103815337038	0.14864103815337038	0.14864103815337038	0.14864103815337038	0.14864103815337038	0.14864103815337038	0.14864103815337038	0.14864103815337038	0.14864103815337038	0.14864103815337038	0.14864103815337038	0.14864103815337038	0.14864103815337038	0.14864103815337038	0.14864103815337038	0.14864103815337038	0.14864103815337038	0.14864103815337038	0.24377611039256467	0.24377611039256467	0.24377611039256467	0.24377611039256467	0.24377611039256467	0.24377611039256467	0.24377611039256467	0.24377611039256467	0.24377611039256467	0.24377611039256467	0.24377611039256467	0.24377611039256467	0.24377611039256467	0.24377611039256467	0.24377611039256467	0.24377611039256467	0.24377611039256467	0.24377611039256467	0.24377611039256467	0.24377611039256467	0.24377611039256467	0.24377611039256467	0.24377611039256467	0.41895169534535531	0.41895169534535531	0.41895169534535531	0.41895169534535531	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	0.087420391602507239	-0.12842664752990518	-0.12842664752990518	-0.12842664752990518	-0.12842664752990518	0.20310465621294288	0.20310465621294288	-0.0088501765135735044	-0.0088501765135735044	-0.0088501765135735044	-0.0088501765135735044	-0.0088501765135735044	-0.0088501765135735044	-0.0088501765135735044	0.061220646550863136	0.061220646550863136	0.061220646550863136	0.061220646550863136	0.061220646550863136	0.061220646550863136	0.061220646550863136	0.061220646550863136	0.061220646550863136	0.061220646550863136	0.061220646550863136	0.061220646550863136	0.061220646550863136	0.061220646550863136	0.061220646550863136	0.061220646550863136	0.061220646550863136	0.061220646550863136	0.061220646550863136	0.061220646550863136	0.15635571879005744	0.15635571879005744	0.15635571879005744	0.15635571879005744	0.15635571879005744	0.15635571879005744	0.15635571879005744	0.15635571879005744	0.15635571879005744	0.15635571879005744	0.15635571879005744	0.15635571879005744	0.15635571879005744	0.15635571879005744	0.15635571879005744	0.15635571879005744	0.15635571879005744	0.15635571879005744	0.15635571879005744	0.15635571879005744	0.15635571879005744	0.15635571879005744	0.15635571879005744
6000	0.30877220274806899	0.30877220274806899	0.30877220274806899	0.30877220274806899	0.30877220274806899	0.30877220274806899	0.13943924376873484	0.13943924376873484	0.13943924376873484	0.13943924376873484	0.13943924376873484	0.13943924376873484	0.13943924376873484	0.13943924376873484	0.13943924376873484	0.13943924376873484	0.13943924376873484	0.13943924376873484	0.13943924376873484	0.13943924376873484	0.13943924376873484	0.13943924376873484	0.13943924376873484	0.13943924376873484	0.13943924376873484	0.13943924376873484	0.13943924376873484	0.13943924376873484	0.13943924376873484	0.13943924376873484	0.13943924376873484	0.2925723682609232	0.2925723682609232	0.2925723682609232	0.2925723682609232	0.2925723682609232	0.2925723682609232	0.2925723682609232	0.2925723682609232	0.2925723682609232	0.2925723682609232	0.2925723682609232	0.2925723682609232	0.2925723682609232	0.2925723682609232	0.2925723682609232	0.2925723682609232	0.2925723682609232	0.2925723682609232	0.2925723682609232	0.2925723682609232	0.2925723682609232	0.2925723682609232	0.2925723682609232	0.2925723682609232	0.2925723682609232	0.72223470872500306	0.72223470872500306	0.10318398295127752	0.10318398295127752	0.10318398295127752	0.10318398295127752	0.10318398295127752	0.10318398295127752	0.10318398295127752	0.10318398295127752	0.10318398295127752	0.10318398295127752	0.10318398295127752	0.10318398295127752	0.10318398295127752	0.10318398295127752	0.097688306090110588	0.097688306090110588	0.097688306090110588	0.097688306090110588	0.097688306090110588	0.097688306090110588	0.097688306090110588	0.097688306090110588	0.097688306090110588	0.097688306090110588	0.097688306090110588	0.097688306090110588	0.097688306090110588	0.097688306090110588	0.097688306090110588	0.097688306090110588	0.097688306090110588	0.097688306090110588	0.097688306090110588	0.097688306090110588	0.097688306090110588	0.066262435002115497	0.066262435002115497	0.066262435002115497	0.066262435002115497	0.066262435002115497	0.066262435002115497	0.066262435002115497	0.066262435002115497	0.066262435002115497	0.066262435002115497	0.066262435002115497	0.066262435002115497	0.066262435002115497	0.066262435002115497	0.066262435002115497	0.066262435002115497	0.066262435002115497	0.066262435002115497	0.066262435002115497	-0.41346250597693407	-0.41346250597693407	0.20558821979679148	0.20558821979679148	0.20558821979679148	0.20558821979679148	0.036255260817457322	0.036255260817457322	0.036255260817457322	0.036255260817457322	0.036255260817457322	0.036255260817457322	0.036255260817457322	0.036255260817457322	0.036255260817457322	0.036255260817457322	0.041750937678624256	0.041750937678624256	0.041750937678624256	0.041750937678624256	0.041750937678624256	0.041750937678624256	0.041750937678624256	0.041750937678624256	0.041750937678624256	0.041750937678624256	0.041750937678624256	0.041750937678624256	0.041750937678624256	0.041750937678624256	0.041750937678624256	0.19488406217081261	0.19488406217081261	0.19488406217081261	0.19488406217081261	0.19488406217081261	0.19488406217081261	0.22630993325880772	0.22630993325880772	0.22630993325880772	0.22630993325880772	0.22630993325880772	0.22630993325880772	0.22630993325880772	0.22630993325880772	0.22630993325880772	0.22630993325880772	0.22630993325880772	0.22630993325880772	0.22630993325880772	0.22630993325880772	0.22630993325880772	0.22630993325880772	0.22630993325880772	0.22630993325880772	0.22630993325880772
7000	0.23661185073508492	0.23661185073508492	0.23661185073508492	0.23661185073508492	0.23661185073508492	0.10875742125769189	0.10875742125769189	0.10875742125769189	0.10875742125769189	0.10875742125769189	0.10875742125769189	0.10875742125769189	0.10875742125769189	0.10875742125769189	0.10875742125769189	0.10875742125769189	0.10875742125769189	0.10875742125769189	0.10875742125769189	0.10875742125769189	0.10875742125769189	0.10875742125769189	0.10875742125769189	0.10875742125769189	0.10875742125769189	0.10875742125769189	0.10875742125769189	0.10875742125769189	0.10875742125769189	0.10875742125769189	0.10875742125769189	0.10875742125769189	0.3165405861862744	0.3165405861862744	0.3165405861862744	0.3165405861862744	0.3165405861862744	0.3165405861862744	0.3165405861862744	0.3165405861862744	0.3165405861862744	0.3165405861862744	0.3165405861862744	0.3165405861862744	0.3165405861862744	0.3165405861862744	0.3165405861862744	0.3165405861862744	0.3165405861862744	0.3165405861862744	0.3165405861862744	0.3165405861862744	0.3165405861862744	0.3165405861862744	0.3165405861862744	0.3165405861862744	1.293631189221583	1.293631189221583	0.14015493699746484	0.14015493699746484	0.14015493699746484	0.14015493699746484	0.14015493699746484	0.14015493699746484	0.14015493699746484	0.14015493699746484	0.14015493699746484	0.14015493699746484	0.14015493699746484	0.14015493699746484	0.14015493699746484	0.14015493699746484	0.14015493699746484	0.098407284791883723	0.098407284791883723	0.098407284791883723	0.098407284791883723	0.098407284791883723	0.098407284791883723	0.098407284791883723	0.098407284791883723	0.098407284791883723	0.098407284791883723	0.098407284791883723	0.098407284791883723	0.098407284791883723	0.098407284791883723	0.098407284791883723	0.098407284791883723	0.098407284791883723	0.098407284791883723	0.098407284791883723	0.09168914093058643	0.09168914093058643	0.09168914093058643	0.09168914093058643	0.09168914093058643	0.09168914093058643	0.09168914093058643	0.09168914093058643	0.09168914093058643	0.09168914093058643	0.09168914093058643	0.09168914093058643	0.09168914093058643	0.09168914093058643	0.09168914093058643	0.09168914093058643	0.09168914093058643	0.09168914093058643	0.09168914093058643	0.09168914093058643	-1.0570193384864981	-1.0570193384864981	0.096456913737620081	0.096456913737620081	0.096456913737620081	-0.031397515739772952	-0.031397515739772952	-0.031397515739772952	-0.031397515739772952	-0.031397515739772952	-0.031397515739772952	-0.031397515739772952	-0.031397515739772952	-0.031397515739772952	-0.031397515739772952	-0.031397515739772952	-0.031397515739772952	0.010350136465808166	0.010350136465808166	0.010350136465808166	0.010350136465808166	0.010350136465808166	0.010350136465808166	0.010350136465808166	0.010350136465808166	0.010350136465808166	0.010350136465808166	0.010350136465808166	0.010350136465808166	0.010350136465808166	0.010350136465808166	0.010350136465808166	0.21813330139439069	0.21813330139439069	0.21813330139439069	0.21813330139439069	0.22485144525568795	0.22485144525568795	0.22485144525568795	0.22485144525568795	0.22485144525568795	0.22485144525568795	0.22485144525568795	0.22485144525568795	0.22485144525568795	0.22485144525568795	0.22485144525568795	0.22485144525568795	0.22485144525568795	0.22485144525568795	0.22485144525568795	0.22485144525568795	0.22485144525568795	0.22485144525568795	0.22485144525568795	0.22485144525568795
